split,class,filename,filepath,file_size_kb,width,height,aspect_ratio,channels,format,r_mean,g_mean,b_mean,h_mean,s_mean,v_mean,is_corrupt
test,carrot,Image_9.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\carrot\Image_9.jpeg,80.6474609375,616,924,0.6667,3,JPEG,109.75,98.76,76.08,45.47,97.71,122.02,False
test,cauliflower,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_1.jpg,361.0693359375,1456,2184,0.6667,3,JPEG,171.68,150.06,100.87,21.71,123.71,172.44,False
test,cauliflower,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_10.jpg,330.662109375,1500,1341,1.1186,3,JPEG,216.71,206.18,164.46,20.84,70.98,217.81,False
test,cauliflower,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_2.jpg,869.9736328125,3276,3276,1.0,3,JPEG,218.1,220.47,198.8,18.44,38.1,223.4,False
test,cauliflower,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_3.jpg,288.4541015625,2000,1000,2.0,3,JPEG,224.23,222.59,198.04,16.95,38.73,226.16,False
test,cauliflower,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_4.jpg,90.248046875,800,900,0.8889,3,JPEG,211.58,218.84,199.91,23.07,40.27,219.72,False
test,cauliflower,Image_5.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_5.JPG,1883.765625,3006,2933,1.0249,3,JPEG,114.51,108.67,95.41,38.59,73.13,120.65,False
test,cauliflower,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_6.jpg,176.4052734375,1500,1125,1.3333,3,JPEG,170.39,142.93,112.27,25.64,107.99,171.48,False
test,cauliflower,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_7.jpg,89.7646484375,1024,1024,1.0,3,JPEG,225.42,224.27,205.38,28.57,34.06,229.55,False
test,cauliflower,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_8.jpg,149.9755859375,1024,750,1.3653,3,JPEG,110.7,105.98,91.84,49.33,68.11,115.48,False
test,cauliflower,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cauliflower\Image_9.jpg,285.0537109375,2583,1956,1.3206,3,JPEG,107.48,122.2,91.81,49.33,88.17,125.02,False
test,chilli pepper,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_1.jpg,258.5322265625,1920,1536,1.25,3,JPEG,215.44,189.42,148.85,65.66,86.75,217.26,False
test,chilli pepper,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_10.jpg,258.5322265625,1920,1536,1.25,3,JPEG,215.44,189.42,148.85,65.66,86.75,217.26,False
test,chilli pepper,Image_2.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_2.png,1470.513671875,1400,1120,1.25,3,PNG,230.05,180.33,171.89,54.51,74.66,233.02,False
test,chilli pepper,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_3.jpg,78.6689453125,1024,768,1.3333,3,JPEG,172.95,149.36,85.58,26.08,147.28,177.5,False
test,chilli pepper,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_4.jpg,188.0126953125,3264,2448,1.3333,3,JPEG,76.51,110.85,20.82,43.47,219.32,120.82,False
test,chilli pepper,Image_5.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_5.png,1764.904296875,1000,1000,1.0,3,PNG,150.72,45.8,45.36,115.19,194.46,152.56,False
test,chilli pepper,Image_6.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_6.jpeg,63.0615234375,1500,1500,1.0,3,JPEG,228.52,212.97,204.08,9.26,40.88,231.61,False
test,chilli pepper,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_7.jpg,558.025390625,2000,1500,1.3333,3,JPEG,151.21,141.18,120.89,79.64,118.33,174.71,False
test,chilli pepper,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_8.jpg,136.0,1920,1280,1.5,3,JPEG,206.41,202.48,187.3,28.13,41.37,208.58,False
test,chilli pepper,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\chilli pepper\Image_9.jpg,103.203125,800,800,1.0,3,JPEG,130.97,93.65,64.13,39.41,145.1,143.87,False
test,corn,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_1.jpg,533.2451171875,2000,1333,1.5004,3,JPEG,197.22,171.0,71.08,25.2,169.11,200.13,False
test,corn,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_10.jpg,328.671875,1195,1600,0.7469,3,JPEG,86.71,82.18,62.99,49.49,109.62,96.1,False
test,corn,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_2.jpg,1471.5263671875,1415,2122,0.6668,3,JPEG,165.05,158.13,98.38,38.85,119.72,169.35,False
test,corn,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_3.jpg,2263.59375,3504,2336,1.5,3,JPEG,215.02,184.74,95.91,22.94,143.62,215.06,False
test,corn,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_4.jpg,138.470703125,736,1109,0.6637,3,JPEG,231.96,223.65,162.77,14.03,88.38,234.52,False
test,corn,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_5.jpg,6602.0263671875,5016,3424,1.465,3,JPEG,163.42,173.08,90.64,35.56,138.91,180.04,False
test,corn,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_6.jpg,201.9853515625,2121,1060,2.0009,3,JPEG,199.75,190.69,44.7,29.76,204.07,212.5,False
test,corn,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_7.jpg,165.61328125,1000,750,1.3333,3,JPEG,136.27,145.2,92.89,49.07,137.43,161.34,False
test,corn,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_8.jpg,165.97265625,1200,800,1.5,3,JPEG,220.01,218.6,172.21,45.25,70.14,226.41,False
test,corn,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\corn\Image_9.jpg,305.6201171875,1200,900,1.3333,3,JPEG,224.41,222.14,159.31,18.4,89.05,232.74,False
test,cucumber,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_1.jpg,2732.5302734375,4000,3000,1.3333,3,JPEG,170.73,157.51,96.04,26.47,131.26,181.75,False
test,cucumber,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_10.jpg,2732.5302734375,4000,3000,1.3333,3,JPEG,170.73,157.51,96.04,26.47,131.26,181.75,False
test,cucumber,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_2.jpg,288.0029296875,1500,1000,1.5,3,JPEG,76.49,100.33,16.08,38.97,222.49,100.81,False
test,cucumber,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_3.jpg,36.3466796875,850,611,1.3912,3,JPEG,194.55,206.31,171.82,20.44,68.87,206.33,False
test,cucumber,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_4.jpg,103.0966796875,1000,1000,1.0,3,JPEG,118.93,130.0,107.76,64.21,77.93,131.68,False
test,cucumber,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_5.jpg,165.9228515625,1500,1000,1.5,3,JPEG,134.6,143.76,90.38,36.65,110.4,145.47,False
test,cucumber,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_6.jpg,42.318359375,994,615,1.6163,3,JPEG,182.31,193.81,171.97,23.04,58.48,193.84,False
test,cucumber,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_7.jpg,506.6298828125,3463,2309,1.4998,3,JPEG,202.86,210.41,189.78,15.71,47.82,210.41,False
test,cucumber,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_8.jpg,362.5634765625,1000,1000,1.0,3,JPEG,82.0,124.2,70.28,53.63,140.62,127.46,False
test,cucumber,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\cucumber\Image_9.jpg,630.984375,3500,2329,1.5028,3,JPEG,207.88,209.41,182.05,28.35,46.36,211.19,False
test,eggplant,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_1.jpg,3238.796875,2592,3456,0.75,3,JPEG,130.87,123.59,82.93,34.65,103.74,132.89,False
test,eggplant,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_10.jpg,3270.728515625,3216,4288,0.75,3,JPEG,90.5,115.27,77.78,63.32,90.75,117.77,False
test,eggplant,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_2.jpg,650.9052734375,3031,2021,1.4998,3,JPEG,67.98,57.51,64.43,110.4,104.59,78.2,False
test,eggplant,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_3.jpg,185.3349609375,1200,803,1.4944,3,JPEG,93.11,102.22,89.44,69.34,96.52,114.97,False
test,eggplant,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_4.jpg,94.3857421875,1024,732,1.3989,3,JPEG,89.69,88.96,66.08,78.03,141.12,105.76,False
test,eggplant,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_5.jpg,1802.9892578125,1001,1001,1.0,3,JPEG,118.87,107.39,116.57,77.17,158.13,161.73,False
test,eggplant,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_6.jpg,262.4033203125,1024,1024,1.0,3,JPEG,151.99,122.21,138.69,75.92,66.25,152.93,False
test,eggplant,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_7.jpg,242.3681640625,1000,1000,1.0,3,JPEG,111.58,75.99,100.61,120.07,138.54,118.83,False
test,eggplant,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_8.jpg,976.73828125,2272,1704,1.3333,3,JPEG,182.6,185.2,184.43,25.4,18.47,188.37,False
test,eggplant,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\eggplant\Image_9.jpg,287.8759765625,1668,1151,1.4492,3,JPEG,126.83,131.31,77.41,45.11,136.31,153.67,False
test,garlic,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_1.jpg,497.8125,1501,1500,1.0007,3,JPEG,119.53,104.04,91.81,17.63,82.25,119.75,False
test,garlic,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_10.jpg,128.8974609375,1650,1238,1.3328,3,JPEG,211.65,204.95,196.94,19.01,25.08,211.75,False
test,garlic,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_2.jpg,134.9296875,1536,1024,1.5,3,JPEG,239.57,233.11,228.83,5.54,14.77,239.58,False
test,garlic,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_3.jpg,1237.224609375,3732,3085,1.2097,3,JPEG,241.68,234.7,228.21,6.84,16.77,241.68,False
test,garlic,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_4.jpg,800.89453125,2395,2100,1.1405,3,JPEG,138.7,113.97,87.61,15.09,96.84,138.7,False
test,garlic,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_5.jpg,101.7431640625,1200,800,1.5,3,JPEG,104.27,79.9,64.66,11.65,119.71,104.27,False
test,garlic,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_6.jpg,330.23046875,2048,1365,1.5004,3,JPEG,169.96,161.85,142.54,30.59,45.92,171.12,False
test,garlic,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_7.jpg,130.65234375,1600,1200,1.3333,3,JPEG,158.5,138.08,120.92,15.84,74.01,158.56,False
test,garlic,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_8.jpg,335.93359375,1240,1176,1.0544,3,JPEG,210.31,201.68,193.87,10.35,29.49,210.35,False
test,garlic,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\garlic\Image_9.jpg,173.3076171875,2304,3456,0.6667,3,JPEG,153.0,151.19,149.47,49.54,24.19,155.99,False
test,ginger,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_1.jpg,459.625,1983,1983,1.0,3,JPEG,236.22,218.45,197.0,11.09,51.54,236.24,False
test,ginger,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_10.jpg,151.20703125,1200,800,1.5,3,JPEG,126.45,94.72,67.28,13.33,132.09,126.45,False
test,ginger,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_2.jpg,151.20703125,1200,800,1.5,3,JPEG,126.45,94.72,67.28,13.33,132.09,126.45,False
test,ginger,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_3.jpg,448.3857421875,1000,667,1.4993,3,JPEG,231.92,215.7,198.59,8.56,42.98,231.92,False
test,ginger,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_4.jpg,89.5517578125,1240,994,1.2475,3,JPEG,235.92,223.89,212.56,6.83,30.49,235.95,False
test,ginger,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_5.jpg,43.751953125,849,565,1.5027,3,JPEG,230.34,209.49,190.47,8.6,55.53,230.38,False
test,ginger,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_6.jpg,121.33203125,1100,628,1.7516,3,JPEG,151.64,110.83,64.91,18.08,168.76,151.66,False
test,ginger,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_7.jpg,118.50390625,1200,800,1.5,3,JPEG,225.8,208.32,173.91,21.44,66.93,225.91,False
test,ginger,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_8.jpg,335.224609375,1024,683,1.4993,3,JPEG,121.63,82.14,48.73,19.21,175.44,121.64,False
test,ginger,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\ginger\Image_9.jpg,7767.8232421875,6000,4000,1.5,3,JPEG,226.49,147.56,14.12,18.08,237.96,226.49,False
test,grapes,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_1.jpg,392.091796875,999,694,1.4395,3,JPEG,201.54,190.74,177.41,50.36,57.67,204.3,False
test,grapes,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_10.jpg,191.30859375,1600,1200,1.3333,3,JPEG,79.03,87.97,69.35,71.83,109.55,96.79,False
test,grapes,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_2.jpg,177.955078125,1400,1000,1.4,3,JPEG,146.83,134.7,95.95,54.43,114.23,159.26,False
test,grapes,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_3.jpg,209.9375,1060,1600,0.6625,3,JPEG,137.52,130.1,117.18,56.78,71.91,147.5,False
test,grapes,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_4.jpg,273.083984375,1200,1049,1.1439,3,JPEG,99.99,96.2,80.06,71.87,92.18,111.75,False
test,grapes,Image_5.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_5.jpeg,134.69921875,2000,1333,1.5004,3,JPEG,235.06,237.06,203.7,11.55,44.73,237.36,False
test,grapes,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_6.jpg,453.5888671875,1200,799,1.5019,3,JPEG,211.9,186.15,186.86,55.79,54.2,211.94,False
test,grapes,Image_7.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_7.JPG,447.9677734375,1600,1200,1.3333,3,JPEG,98.32,99.03,91.29,90.06,98.06,115.75,False
test,grapes,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_8.jpg,16.646484375,300,300,1.0,3,JPEG,87.47,119.89,69.81,68.3,119.67,123.15,False
test,grapes,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\grapes\Image_9.jpg,269.115234375,1600,1200,1.3333,3,JPEG,144.67,103.86,96.12,109.85,133.49,149.5,False
test,jalepeno,Image_1.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_1.jpeg,65.9267578125,1050,700,1.5,3,JPEG,94.03,109.45,74.51,53.17,107.04,116.55,False
test,jalepeno,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_10.jpg,68.6904296875,1200,1200,1.0,3,JPEG,186.25,189.79,178.33,19.6,35.76,189.86,False
test,jalepeno,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_2.jpg,167.6552734375,1240,1548,0.801,3,JPEG,126.28,128.99,110.99,73.64,86.07,137.98,False
test,jalepeno,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_3.jpg,132.849609375,1024,1120,0.9143,3,JPEG,119.0,138.61,88.44,44.78,124.47,147.76,False
test,jalepeno,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_4.jpg,638.3359375,2816,1877,1.5003,3,JPEG,232.24,234.86,225.59,6.7,20.82,235.26,False
test,jalepeno,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_5.jpg,214.5068359375,1422,800,1.7775,3,JPEG,82.05,112.27,42.64,43.44,171.7,112.57,False
test,jalepeno,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_6.jpg,199.7734375,1084,720,1.5056,3,JPEG,234.13,235.78,229.02,6.79,14.88,235.91,False
test,jalepeno,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_7.jpg,1146.9755859375,2592,1944,1.3333,3,JPEG,64.37,103.38,23.1,45.51,217.43,103.46,False
test,jalepeno,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_8.jpg,167.66796875,3262,3262,1.0,3,JPEG,222.79,227.14,220.96,9.6,17.98,227.14,False
test,jalepeno,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\jalepeno\Image_9.jpg,196.501953125,1024,1240,0.8258,3,JPEG,97.67,103.69,60.05,44.04,153.8,122.37,False
test,kiwi,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_1.jpg,243.14453125,1000,1000,1.0,3,JPEG,239.59,239.16,223.98,5.55,27.39,242.75,False
test,kiwi,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_10.jpg,25.0810546875,620,330,1.8788,3,JPEG,207.28,206.74,160.27,19.22,75.87,212.78,False
test,kiwi,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_2.jpg,807.6923828125,1920,1280,1.5,3,JPEG,118.67,135.15,57.41,38.02,158.66,139.26,False
test,kiwi,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_3.jpg,168.3701171875,1200,628,1.9108,3,JPEG,103.02,103.22,78.2,66.8,92.1,116.26,False
test,kiwi,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_4.jpg,596.185546875,1000,1000,1.0,3,JPEG,211.27,209.3,167.61,15.6,68.7,216.76,False
test,kiwi,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_5.jpg,55.9013671875,600,400,1.5,3,JPEG,194.78,204.32,150.9,28.47,82.32,208.4,False
test,kiwi,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_6.jpg,143.703125,1280,848,1.5094,3,JPEG,201.48,206.8,157.87,15.95,93.3,207.55,False
test,kiwi,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_7.jpg,182.537109375,620,345,1.7971,3,JPEG,171.25,177.19,109.79,32.55,124.24,188.56,False
test,kiwi,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_8.jpg,66.896484375,850,679,1.2518,3,JPEG,198.05,196.1,174.59,35.1,48.41,203.27,False
test,kiwi,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\kiwi\Image_9.jpg,189.873046875,1280,835,1.5329,3,JPEG,201.5,195.97,155.4,17.39,76.07,205.46,False
test,lemon,Image_1.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_1.png,573.8466796875,808,730,1.1068,3,PNG,244.82,223.61,142.24,15.85,110.01,244.82,False
test,lemon,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_10.jpg,4510.341796875,2678,4027,0.665,3,JPEG,134.64,128.81,96.89,74.0,81.37,144.62,False
test,lemon,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_2.jpg,56.6357421875,700,544,1.2868,3,JPEG,252.18,230.62,144.5,16.15,109.68,252.23,False
test,lemon,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_3.jpg,142.0107421875,1024,681,1.5037,3,JPEG,193.16,168.0,107.09,25.86,114.06,193.65,False
test,lemon,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_4.jpg,144.990234375,1000,1000,1.0,3,JPEG,169.0,162.84,85.41,29.52,144.06,178.08,False
test,lemon,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_5.jpg,79.0849609375,700,700,1.0,3,JPEG,183.51,163.51,55.98,28.14,178.49,187.66,False
test,lemon,Image_6.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_6.png,994.18359375,1316,878,1.4989,3,PNG,89.21,83.43,29.1,12.84,75.86,93.85,False
test,lemon,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_7.jpg,356.59765625,1000,1000,1.0,3,JPEG,238.83,228.5,167.34,14.19,86.53,242.08,False
test,lemon,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_8.jpg,1584.328125,2304,3456,0.6667,3,JPEG,254.78,228.85,155.88,10.67,99.08,254.78,False
test,lemon,Image_9.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lemon\Image_9.png,6301.84375,3600,2282,1.5776,3,PNG,217.33,205.53,112.69,19.64,138.03,224.76,False
test,lettuce,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lettuce\Image_1.jpg,881.072265625,1632,1224,1.3333,3,JPEG,97.81,140.35,77.44,51.75,134.9,140.39,False
test,lettuce,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lettuce\Image_10.jpg,348.3515625,1600,1065,1.5023,3,JPEG,77.78,161.72,29.26,50.71,211.82,161.73,False
test,lettuce,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lettuce\Image_2.jpg,2182.234375,2448,3264,0.75,3,JPEG,121.89,155.75,68.59,42.93,155.9,156.77,False
test,lettuce,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\test\lettuce\Image_3.jpg,118.1298828125,1600,1207,1.3256,3,JPEG,158.65,193.45,131.08,27.65,116.11,193.46,False
